Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,clust
222312,0,32500,2500,2500,29039,17,0,0,3721,1
25080,0,2500,2500,2500,2060,12,0,0,3795,1
155385,0,17500,2500,2500,15267,12,0,0,3624,1
14620,0,2500,2500,2500,0,0,0,0,2833,1
46882,0,2500,2500,2500,0,0,0,0,3701,1
32377,0,2500,2500,2500,250,2,250,2,3515,1
102669,0,5000,2500,2500,6760,14,306,2,3265,1
120576,0,32500,2500,2500,36635,14,0,0,3823,1
124979,0,17500,2500,2500,14267,14,0,0,3720,1
35659,0,2500,2500,2500,1102,9,0,0,3533,1
235312,0,50000,2500,2500,56685,16,0,0,3476,1
64414,0,2500,2500,2500,1952,12,0,0,2395,1
22384,0,2500,2500,2500,0,0,0,0,3676,1
28607,0,2500,2500,2500,5943,5,0,0,2895,1
30686,0,2500,2500,2500,6161,2,0,0,3596,1
141594,0,5000,2500,2500,30565,16,0,0,3776,1
114549,0,2500,2500,2500,5000,4,1000,2,3760,1
21839,0,2500,2500,2500,853,3,119,1,3638,1
182704,5513,2500,2500,2500,5850,12,3100,10,3820,1
92551,0,17500,2500,2500,13755,13,500,1,3895,1
21843,0,2500,2500,2500,1411,9,0,0,3177,1
34072,0,2500,2500,2500,500,1,0,0,3879,1
99502,0,17500,2500,2500,19678,28,600,2,4182,1
119340,1000,2500,2500,2500,400,5,400,5,3855,1
105957,0,2500,2500,2500,4881,12,0,0,3859,1
22548,0,2500,2500,2500,3225,9,0,0,3852,1
89761,0,17500,2500,2500,11965,13,0,0,3845,1
35203,0,2500,2500,2500,1800,16,1800,16,3832,1
62023,0,2500,2500,2500,750,4,550,1,3819,1
44197,0,2500,2500,2500,2500,1,0,0,3831,1
252520,0,32500,2500,2500,43392,17,500,1,3818,1
85496,0,2500,2500,2500,2799,7,2711,6,3820,1
49874,0,2500,2500,2500,7200,9,1700,4,3817,1
109649,0,17500,2500,2500,22136,13,0,0,3812,1
56688,0,2500,2500,2500,3550,10,1050,9,3812,1
111041,0,17500,2500,2500,10252,12,0,0,3875,1
128620,0,5000,2500,2500,7747,12,0,0,3789,1
27135,0,2500,2500,2500,4908,11,0,0,3783,1
32898,0,2500,2500,2500,1000,1,0,0,3777,1
196922,0,32500,2500,2500,40170,18,0,0,3755,1
196175,0,32500,2500,2500,33886,13,0,0,3775,1
175344,0,32500,2500,2500,40152,19,0,0,3770,1
88232,0,2500,2500,2500,11550,5,550,3,3729,1
53935,0,2500,2500,2500,0,0,0,0,3743,1
18402,0,2500,2500,2500,0,0,0,0,3746,1
24784,0,2500,2500,2500,100,1,0,0,3729,1
62903,0,17500,2500,2500,16434,13,0,0,3732,1
188184,0,32500,2500,2500,32170,13,0,0,3707,1
49807,0,5000,2500,2500,6393,20,0,0,3718,1
32991,0,2500,2500,2500,1230,6,0,0,3693,1
28677,0,2500,2500,2500,215,3,0,0,3699,1
103809,0,17500,2500,2500,16776,14,0,0,3699,1
26896,0,2500,2500,2500,5364,15,0,0,3685,1
16986,0,2500,2500,2500,0,0,0,0,3676,1
40420,0,5000,2500,2500,8649,14,0,0,3651,1
15088,0,2500,2500,2500,0,0,0,0,3650,1
138020,0,17500,2500,2500,16449,17,500,1,3637,1
109131,0,17500,2500,2500,17481,17,150,1,3622,1
33466,0,2500,2500,2500,355,3,0,0,3592,1
350608,0,32500,2500,2500,50988,26,2643,5,3630,1
42107,888,2500,2500,2500,3600,4,1000,2,3607,1
74796,0,17500,2500,2500,19710,15,400,1,3616,1
30893,0,2500,2500,2500,0,0,0,0,3623,1
52965,0,2500,2500,2500,500,1,0,0,3606,1
73378,0,17500,2500,2500,13607,14,0,0,3599,1
50193,0,2500,2500,2500,12263,3,0,0,3596,1
165144,0,17500,2500,2500,24156,14,0,0,3581,1
53556,0,2500,2500,2500,0,0,0,0,3575,1
142244,0,17500,2500,2500,12325,13,0,0,3578,1
35323,0,2500,2500,2500,1875,8,0,0,3553,1
120345,0,32500,2500,2500,38323,17,650,2,3544,1
68180,0,2500,2500,2500,2044,9,0,0,3550,1
26605,0,2500,2500,2500,3704,11,0,0,3543,1
17920,0,2500,2500,2500,3250,18,0,0,3546,1
85156,0,2500,2500,2500,133,5,0,0,3550,1
55404,0,5000,2500,2500,10613,15,500,1,3531,1
42584,0,2500,2500,2500,841,6,0,0,3526,1
18727,0,2500,2500,2500,0,0,0,0,3524,1
212029,0,32500,2500,2500,43162,19,0,0,3518,1
48806,0,2500,2500,2500,12600,10,2500,8,3502,1
15610,0,2500,2500,2500,0,0,0,0,3508,1
46876,0,2500,2500,2500,9680,7,0,0,3498,1
59895,0,2500,2500,2500,10500,4,0,0,3497,1
25936,0,2500,2500,2500,0,0,0,0,3495,1
134318,0,2500,2500,2500,333,3,258,1,3488,1
38591,0,5000,2500,2500,11039,18,0,0,3488,1
60349,0,5000,2500,2500,10350,18,0,0,3468,1
27590,0,2500,2500,2500,100,1,0,0,3455,1
100069,0,17500,2500,2500,18745,13,0,0,3454,1
27820,0,2500,2500,2500,3005,11,0,0,3454,1
20503,0,2500,2500,2500,520,3,0,0,3445,1
137371,0,2500,2500,2500,4977,6,1977,4,3447,1
17088,0,2500,2500,2500,0,0,0,0,3510,1
233449,0,17500,2500,2500,21274,18,0,0,3419,1
45257,0,2500,2500,2500,3625,7,0,0,3417,1
18272,0,2500,2500,2500,2920,5,0,0,3405,1
161281,0,2500,2500,2500,6321,8,175,1,3399,1
75680,0,17500,2500,2500,23159,14,0,0,3397,1
201259,0,32500,2500,2500,40755,34,0,0,3398,1
101772,0,17500,2500,2500,26480,17,1000,2,3396,1
30902,0,2500,2500,2500,4175,12,50,1,3384,1
20207,0,2500,2500,2500,3033,12,0,0,3370,1
41062,0,2500,5000,2500,8275,11,0,0,3356,1
208825,0,32500,2500,2500,42007,23,0,0,3369,1
81087,0,17500,2500,2500,18971,12,0,0,3362,1
14336,0,2500,2500,2500,0,0,0,0,3349,1
121390,0,2500,2500,2500,8500,4,0,0,3342,1
23226,0,2500,2500,2500,2236,2,0,0,3343,1
451294,0,17500,2500,2500,45907,22,500,1,3347,1
68012,0,2500,2500,2500,247,3,0,0,3342,1
23589,0,2500,2500,2500,0,0,0,0,3336,1
35033,0,2500,2500,2500,1000,1,0,0,2913,1
19860,0,2500,2500,2500,1500,5,0,0,3281,1
49588,0,2500,2500,2500,4960,14,100,1,3299,1
34049,0,2500,2500,2500,2030,8,0,0,3306,1
39759,0,2500,2500,2500,100,1,100,1,3278,1
51864,0,5000,2500,2500,6795,13,0,0,3279,1
51730,0,2500,2500,2500,2875,16,0,0,3264,1
25316,0,2500,2500,2500,0,0,0,0,3258,1
42236,0,2500,2500,2500,8639,10,8389,9,3259,1
26119,0,2500,2500,2500,3189,6,0,0,3257,1
14554,0,2500,2500,2500,0,0,0,0,3237,1
165203,0,32500,2500,2500,36666,20,0,0,3239,1
44742,0,2500,2500,2500,2500,1,0,0,3217,1
94022,0,2500,2500,2500,2585,14,0,0,3222,1
29287,0,2500,2500,2500,0,0,0,0,3216,1
199273,0,50000,2500,2500,58457,14,0,0,3217,1
38411,0,2500,2500,2500,500,1,500,1,3190,1
38137,0,2500,2500,2500,11050,3,50,1,3182,1
22077,0,2500,2500,2500,1385,4,0,0,3187,1
65784,0,2500,2500,2500,10953,50,0,0,3169,1
95916,0,17500,2500,2500,11845,11,0,0,3182,1
122164,0,5000,2500,2500,9944,16,0,0,3182,1
307149,2562,32500,2500,2500,58008,19,650,2,3173,1
161453,0,17500,2500,2500,38956,44,0,0,3158,1
135568,0,32500,2500,2500,40051,21,0,0,3166,1
98339,0,17500,2500,2500,16336,13,0,0,3145,1
177232,0,17500,2500,2500,14787,13,0,0,3137,1
14952,0,2500,2500,2500,250,1,250,1,3099,1
163315,0,2500,2500,2500,8035,29,0,0,3120,1
23649,0,2500,2500,2500,3250,16,0,0,3176,1
169794,0,17500,2500,2500,22824,19,767,2,3119,1
23781,0,2500,2500,2500,50,1,50,1,3085,1
704113,0,50000,2500,2500,98119,23,0,0,3082,1
192246,0,2500,2500,2500,3170,5,500,1,3083,1
142152,0,17500,2500,2500,19464,13,0,0,3088,1
28848,0,2500,2500,2500,0,0,0,0,3069,1
24372,0,2500,2500,2500,255,1,255,1,3064,1
29005,0,2500,2500,2500,90,3,0,0,3060,1
215155,0,50000,2500,2500,57130,15,0,0,3069,1
30062,5368,2500,2500,2500,7373,10,4373,8,3057,1
86341,0,17500,2500,2500,20991,16,0,0,3053,1
142810,0,2500,2500,2500,8000,4,0,0,3049,1
120622,0,32500,2500,2500,25675,14,500,1,3040,1
86150,0,2500,2500,2500,7600,34,100,1,3011,1
80737,0,2500,2500,2500,2845,5,150,1,3028,1
25435,0,2500,2500,2500,7147,32,0,0,3027,1
241165,0,2500,2500,2500,1700,3,200,2,3000,1
40204,0,2500,2500,2500,850,3,350,2,3006,1
22963,0,2500,2500,2500,0,0,0,0,2998,1
47165,0,2500,2500,2500,4545,4,0,0,2992,1
61737,0,5000,2500,2500,6789,12,0,0,2921,1
25766,0,2500,2500,2500,2548,16,100,2,2973,1
147090,0,32500,2500,2500,35511,31,1800,16,2927,1
79333,0,2500,2500,2500,1500,3,1500,3,2977,1
326704,0,32500,2500,2500,37408,19,0,0,2962,1
57477,0,2500,2500,2500,2607,4,0,0,3038,1
48265,0,2500,2500,2500,1000,1,0,0,2951,1
34249,0,2500,2500,2500,4100,12,0,0,2951,1
210491,0,32500,2500,2500,48287,18,0,0,2958,1
191583,0,17500,2500,2500,25675,18,0,0,2950,1
90332,0,5000,2500,2500,12845,25,0,0,2927,1
71507,0,2500,2500,2500,3750,6,0,0,2934,1
35196,0,2500,2500,2500,0,0,0,0,2922,1
46967,0,2500,2500,2500,2000,9,0,0,2888,1
103615,0,2500,2500,2500,13668,15,1300,11,2896,1
126701,0,17500,2500,2500,20636,15,0,0,2878,1
34855,0,2500,2500,2500,230,3,0,0,2882,1
34464,0,5000,2500,2500,5312,5,0,0,2886,1
65812,0,2500,2500,2500,185,2,0,0,2854,1
34177,1754,5000,2500,2500,7072,16,350,1,2867,1
19996,0,2500,2500,2500,500,1,0,0,3217,1
26256,0,2500,2500,2500,2000,9,0,0,2847,1
42966,0,2500,5000,2500,7734,6,0,0,2840,1
138008,5368,32500,2500,2500,34178,14,200,1,2962,1
105579,0,17500,2500,2500,16332,12,0,0,2830,1
46654,0,2500,2500,2500,3215,6,0,0,2830,1
518960,0,2500,2500,2500,15700,8,200,1,2819,1
72598,0,2500,2500,2500,6090,8,1100,1,2804,1
59805,0,2500,2500,2500,2900,7,1700,5,2802,1
37997,0,5000,2500,2500,11073,5,0,0,2805,1
102083,0,17500,2500,2500,12978,14,150,2,2780,1
104632,0,2500,2500,2500,26700,10,1200,7,2791,1
18260,0,2500,2500,2500,500,1,0,0,2780,1
28484,0,2500,2500,2500,350,3,0,0,2782,1
29105,0,2500,2500,2500,5000,1,0,0,2774,1
49560,0,2500,2500,2500,0,0,0,0,2770,1
29346,0,2500,2500,2500,150,1,150,1,2773,1
42366,0,5000,2500,2500,6293,9,0,0,2770,1
151336,651,2500,2500,2500,11400,6,1000,4,2742,1
48363,0,2500,2500,2500,790,3,0,0,2766,1
61956,0,2500,2500,2500,17500,2,0,0,2755,1
85346,0,2500,2500,2500,2835,3,0,0,2748,1
215946,0,2500,2500,2500,2125,10,0,0,2740,1
14513,0,2500,2500,2500,0,0,0,0,2731,1
211773,0,17500,2500,2500,23256,30,0,0,2675,1
45742,0,2500,2500,2500,7625,23,250,1,2712,1
91296,0,17500,2500,2500,19057,16,0,0,2712,1
117290,0,2500,2500,2500,1754,8,0,0,2717,1
75556,0,2500,2500,2500,2790,6,0,0,2712,1
31789,0,2500,2500,2500,10220,17,0,0,2699,1
59515,0,2500,2500,2500,3170,5,0,0,2705,1
86913,0,5000,2500,2500,23705,6,0,0,2691,1
41152,10074,2500,2500,2500,3250,19,0,0,2669,1
145750,0,5000,2500,2500,10986,12,0,0,2531,1
273442,0,32500,2500,2500,54625,35,2850,7,2676,1
44514,0,2500,2500,2500,3577,13,0,0,2657,1
96490,0,2500,2500,2500,2000,1,0,0,2665,1
45050,2900,2500,2500,2500,4875,10,500,1,2669,1
20352,0,2500,2500,2500,1900,5,500,1,2658,1
106155,0,2500,2500,2500,0,0,0,0,2657,1
29244,0,5000,2500,2500,6252,13,0,0,2650,1
27592,0,2500,2500,2500,335,3,0,0,2633,1
16128,0,2500,2500,2500,475,3,0,0,2643,1
51353,0,2500,2500,2500,8114,16,2004,10,2637,1
235422,0,5000,2500,2500,30208,14,0,0,2629,1
24803,0,2500,2500,2500,0,0,0,0,2623,1
58411,0,2500,2500,2500,2500,1,0,0,2619,1
28480,0,2500,2500,2500,2644,6,0,0,2628,1
46706,0,2500,2500,2500,3344,16,0,0,2609,1
102230,0,2500,2500,2500,3406,5,500,1,2620,1
118487,0,2500,2500,2500,3388,14,0,0,2592,1
78305,733,2500,2500,2500,130,3,0,0,2580,1
145214,1692,2500,2500,2500,3500,4,500,1,2560,1
25748,0,2500,2500,2500,0,0,0,0,2566,1
23054,0,2500,2500,2500,400,3,300,2,2553,1
194576,0,32500,2500,2500,41315,16,550,1,2539,1
24265,0,2500,2500,2500,1854,12,0,0,2550,1
16773,0,2500,2500,2500,140,2,0,0,2525,1
40893,0,2500,2500,2500,1130,3,0,0,2518,1
644881,2600,2500,2500,2500,14350,28,10850,26,2511,1
27438,0,2500,2500,2500,2528,6,2528,6,2490,1
49514,0,2500,2500,2500,4500,22,0,0,2569,1
97193,0,5000,2500,2500,13338,12,0,0,2502,1
68456,0,5000,2500,2500,6317,5,0,0,2488,1
123842,0,17500,2500,2500,24295,14,0,0,2500,1
20157,0,2500,2500,2500,1450,3,150,1,2455,1
147862,0,32500,2500,2500,44783,14,0,0,2426,1
282784,3508,2500,2500,2500,19314,17,3100,7,2460,1
75279,0,2500,2500,2500,5375,21,0,0,2459,1
66681,0,2500,2500,2500,4478,16,3504,12,2465,1
72085,0,17500,2500,2500,20310,12,150,1,2462,1
16208,0,2500,2500,2500,0,0,0,0,2451,1
25829,0,2500,2500,2500,1375,4,0,0,2444,1
83217,0,2500,2500,2500,3679,4,0,0,2447,1
103215,0,17500,2500,2500,16726,14,0,0,2427,1
45603,0,5000,2500,2500,5964,13,0,0,2432,1
44792,0,5000,2500,2500,9463,16,0,0,2430,1
97535,0,2500,2500,2500,0,0,0,0,2418,1
76938,0,17500,2500,2500,23503,13,0,0,2422,1
207311,0,2500,2500,2500,31000,37,12000,24,2395,1
77753,0,17500,2500,2500,12483,13,0,0,2377,1
171637,0,2500,2500,2500,4300,8,2800,7,2364,1
35243,0,5000,2500,2500,10046,15,1500,3,2356,1
46186,0,5000,2500,2500,9744,14,0,0,2364,1
25637,0,2500,2500,2500,445,3,0,0,2367,1
35088,0,2500,2500,2500,320,2,0,0,2362,1
73899,0,2500,2500,2500,2745,14,500,1,2362,1
81171,0,2500,2500,2500,3700,4,100,1,2348,1
39418,0,2500,2500,2500,700,3,200,2,2343,1
62124,0,2500,2500,2500,0,0,0,0,2355,1
405499,1000,32500,2500,2500,72318,46,9729,29,2329,1
20353,0,2500,2500,2500,1729,5,0,0,2298,1
18369,0,2500,2500,2500,800,4,700,3,2327,1
32824,0,2500,2500,2500,1660,5,100,1,2339,1
28312,0,2500,2500,2500,1726,13,0,0,2335,1
78462,0,17500,2500,2500,20291,14,0,0,2311,1
32740,0,2500,2500,2500,10722,4,0,0,2315,1
57293,0,2500,2500,2500,1000,1,0,0,2319,1
174743,0,2500,2500,2500,27460,12,0,0,2326,1
59486,0,2500,2500,2500,3517,4,0,0,2315,1
211355,0,5000,2500,2500,11238,12,0,0,2294,1
278258,0,2500,2500,2500,1000,1,0,0,2298,1
109441,0,2500,2500,2500,6500,10,4000,8,2237,1
16378,0,2500,2500,2500,0,0,0,0,2272,1
39859,0,2500,2500,2500,3675,8,0,0,2272,1
73102,0,17500,2500,2500,18156,20,0,0,2272,1
71593,0,17500,2500,2500,22666,17,0,0,2266,1
42970,0,2500,5000,2500,7889,14,0,0,2256,1
12426,0,2500,2500,2500,0,0,0,0,2238,1
34790,0,2500,2500,2500,0,0,0,0,2272,1
95759,0,2500,2500,2500,9198,12,6195,8,2231,1
23294,0,2500,2500,2500,420,4,0,0,2228,1
229576,0,2500,2500,2500,9030,19,9000,18,2217,1
81871,0,17500,2500,2500,23068,20,0,0,2222,1
259529,0,2500,2500,2500,700,3,200,2,2210,1
75949,0,2500,2500,2500,952,4,0,0,2195,1
125274,0,2500,2500,2500,3150,4,550,2,2194,1
104670,0,2500,2500,2500,3993,12,0,0,2202,1
282971,0,2500,2500,2500,5780,16,300,3,2192,1
16965,1651,2500,2500,2500,2475,13,0,0,2182,1
50658,1674,2500,2500,2500,1600,3,500,1,2174,1
124681,0,2500,2500,2500,23392,39,2287,5,2173,1
74352,0,17500,2500,2500,17868,15,0,0,2188,1
98722,0,17500,2500,2500,18012,19,50,1,2178,1
79020,0,2500,2500,2500,3422,10,0,0,2179,1
28335,0,2500,2500,2500,400,3,0,0,2161,1
22011,0,2500,2500,2500,0,0,0,0,2167,1
145072,0,2500,2500,2500,15000,4,0,0,2152,1
187999,0,32500,2500,2500,52429,49,4550,24,2184,1
62335,0,2500,2500,2500,500,1,0,0,2147,1
109618,0,17500,2500,2500,14159,11,0,0,2138,1
182228,0,32500,2500,2500,41048,12,0,0,2139,1
36699,0,2500,2500,2500,2500,13,0,0,2119,1
135828,0,17500,2500,2500,34495,28,450,2,2142,1
18959,0,2500,2500,2500,0,0,0,0,2115,1
28010,0,2500,2500,2500,150,3,0,0,2115,1
148976,0,2500,2500,2500,2650,3,650,2,2108,1
126680,0,2500,2500,2500,18248,39,4723,31,2108,1
202168,0,17500,2500,2500,12463,18,0,0,2098,1
29196,0,5000,2500,2500,7011,15,0,0,2082,1
38378,0,2500,2500,2500,1600,4,600,3,2091,1
47992,0,2500,2500,2500,645,4,450,1,2073,1
85823,0,2500,2500,2500,0,0,0,0,2074,1
32323,0,2500,2500,2500,1250,3,0,0,2074,1
104523,0,2500,2500,2500,4000,2,0,0,2073,1
60856,0,5000,2500,2500,17332,8,0,0,2076,1
17681,0,2500,2500,2500,500,1,0,0,2059,1
76909,0,17500,2500,2500,18405,12,0,0,2066,1
22084,0,2500,2500,2500,2773,10,0,0,2054,1
43220,0,2500,2500,2500,4985,20,100,1,2041,1
41275,0,2500,2500,2500,0,0,0,0,2035,1
32270,0,2500,2500,2500,0,0,0,0,2040,1
47056,0,2500,2500,2500,0,0,0,0,2031,1
180481,1249,17500,2500,2500,18315,25,3100,7,2019,1
169139,0,2500,2500,2500,9500,5,0,0,2019,1
92406,0,5000,2500,2500,9402,26,750,2,1999,1
41150,0,2500,2500,2500,0,0,0,0,2000,1
48014,0,2500,2500,2500,0,0,0,0,2005,1
19078,0,2500,2500,2500,200,1,200,1,1999,1
37965,0,2500,2500,2500,2250,5,0,0,1998,1
16733,0,2500,2500,2500,1000,1,0,0,1983,1
41824,0,2500,2500,2500,2100,3,0,0,1982,1
36146,0,2500,2500,2500,4091,10,3091,9,1975,1
37331,0,2500,2500,2500,0,0,0,0,1970,1
232194,0,32500,2500,2500,46165,17,0,0,1978,1
84179,0,17500,2500,2500,22397,19,0,0,1976,1
66590,0,2500,2500,2500,1300,13,0,0,1975,1
174286,0,2500,2500,2500,11850,18,2100,5,1950,1
27204,0,5000,2500,2500,7627,16,0,0,1968,1
16442,0,2500,2500,2500,0,0,0,0,1962,1
15243,0,2500,2500,2500,675,3,0,0,1944,1
51172,0,2500,2500,2500,500,4,0,0,1939,1
18074,0,2500,2500,2500,1625,6,0,0,1765,1
31759,0,2500,2500,2500,0,0,0,0,1922,1
34007,0,2500,2500,2500,440,2,0,0,1937,1
28338,0,2500,2500,2500,90,2,0,0,1936,1
28693,0,5000,2500,2500,8229,20,0,0,1937,1
26797,0,2500,2500,2500,0,0,0,0,1928,1
79192,0,17500,2500,2500,14404,21,150,1,2080,1
83651,0,17500,2500,2500,14809,18,1997,3,1914,1
11245,0,2500,2500,2500,0,0,0,0,1920,1
18735,0,2500,2500,2500,4100,19,0,0,1913,1
51142,0,2500,2500,2500,5000,3,0,0,1874,1
127588,0,5000,2500,2500,11297,11,0,0,1906,1
43304,0,2500,2500,2500,3750,4,250,2,1887,1
33064,0,2500,2500,2500,300,3,0,0,1895,1
10424,0,2500,2500,2500,0,0,0,0,1894,1
47160,0,2500,2500,2500,0,0,0,0,1898,1
164222,0,2500,2500,2500,7300,5,800,3,1892,1
248738,0,2500,2500,2500,500,1,0,0,1888,1
113183,0,2500,2500,2500,4200,8,600,5,1865,1
21285,0,2500,2500,2500,2375,12,0,0,1879,1
70353,0,2500,2500,2500,2986,15,150,2,1879,1
28294,0,2500,2500,2500,0,0,0,0,1865,1
109505,0,17500,2500,2500,15766,23,0,0,1867,1
36398,0,5000,2500,2500,9704,22,0,0,1858,1
166199,6168,2500,2500,2500,10550,5,50,1,1851,1
16875,0,2500,2500,2500,500,1,0,0,1838,1
17060,0,2500,2500,2500,0,0,0,0,1836,1
142729,0,2500,2500,2500,0,0,0,0,1823,1
19881,0,2500,2500,2500,800,4,800,4,1822,1
16685,0,2500,2500,2500,400,2,0,0,1817,1
33405,0,2500,2500,2500,1600,3,0,0,1808,1
99226,0,5000,2500,2500,5796,12,0,0,1811,1
50212,0,2500,2500,2500,1507,7,500,1,1801,1
32125,0,2500,2500,2500,1010,4,500,2,1795,1
12120,0,2500,2500,2500,1000,1,0,0,1802,1
82352,0,2500,2500,2500,5760,18,0,0,1797,1
17326,0,2500,2500,2500,0,0,0,0,1787,1
56174,0,5000,2500,2500,6589,15,0,0,1768,1
51737,0,2500,2500,2500,3119,19,0,0,1774,1
36311,0,2500,2500,2500,100,1,100,1,1766,1
34042,0,2500,2500,2500,3463,14,250,1,1761,1
19591,0,2500,2500,2500,4437,8,0,0,1772,1
46455,0,2500,2500,2500,6817,11,0,0,1763,1
89413,0,17500,2500,2500,24667,21,0,0,1767,1
17135,0,2500,2500,2500,60,2,0,0,1747,1
179207,0,2500,2500,2500,7041,6,0,0,3169,1
124027,0,5000,2500,2500,8698,12,0,0,2952,1
15138,0,2500,2500,2500,140,3,0,0,2993,1
43229,0,2500,2500,2500,5000,1,0,0,2644,1
310226,0,32500,2500,2500,61894,28,1700,9,2900,1
27043,0,2500,2500,2500,0,0,0,0,2814,1
55381,0,2500,2500,2500,0,0,0,0,3600,1
43510,0,2500,2500,2500,4850,6,350,2,3328,1
32886,0,2500,2500,2500,3606,10,0,0,3281,1
19627,0,2500,2500,2500,500,1,500,1,3340,1
79903,0,2500,2500,2500,6600,13,3300,9,3162,1
28464,0,2500,2500,2500,5167,16,0,0,3344,1
18522,0,2500,2500,2500,4100,8,600,5,3256,1
55086,0,2500,2500,2500,525,3,400,2,3293,1
158986,0,2500,2500,2500,3558,14,0,0,3404,1
18939,0,2500,2500,2500,855,3,0,0,3216,1
242018,0,2500,2500,2500,3050,3,550,2,3218,1
23315,0,2500,2500,2500,705,5,50,1,3309,1
33918,0,2500,2500,2500,145,3,0,0,3012,1
65926,0,17500,2500,2500,11639,17,0,0,3362,1
67753,0,17500,2500,2500,18303,15,0,0,3134,1
36861,0,2500,2500,2500,4642,16,1200,3,3350,1
36300,0,2500,2500,2500,450,2,350,1,3329,1
80500,0,17500,2500,2500,16368,16,0,0,3146,1
40257,0,2500,2500,2500,12885,31,0,0,3237,1
31930,6153,2500,2500,2500,1337,6,267,1,3330,1
54345,0,2500,2500,2500,1850,8,0,0,3348,1
38835,0,2500,2500,2500,2625,11,500,1,3378,1
56745,0,2500,2500,2500,6000,3,0,0,3280,1
87507,0,17500,2500,2500,17714,19,0,0,3274,1
84126,0,2500,2500,2500,5858,11,4358,10,3159,1
27566,0,2500,2500,2500,6362,24,0,0,3279,1
89576,0,17500,2500,2500,20333,15,0,0,3099,1
183303,4361,2500,2500,2500,11500,3,500,1,3281,1
326201,0,2500,2500,2500,19350,14,0,0,3119,1
132894,0,32500,2500,2500,34540,15,0,0,3106,1
114037,0,2500,2500,2500,14000,7,500,1,3201,1
71682,0,17500,2500,2500,11662,11,0,0,3173,1
94016,0,2500,2500,2500,4773,6,0,0,3161,1
16341,0,2500,2500,2500,0,0,0,0,3190,1
148086,0,32500,2500,2500,32551,14,0,0,2913,1
52885,0,2500,2500,2500,1600,6,100,1,3020,1
142527,1000,2500,17500,2500,24091,47,4650,24,3206,1
20390,0,2500,2500,2500,2500,1,0,0,2528,1
30759,0,2500,2500,2500,510,3,0,0,3195,1
26505,0,2500,2500,2500,0,0,0,0,3102,1
72131,0,5000,2500,2500,7681,17,0,0,2390,1
24406,0,2500,2500,2500,5005,14,0,0,3127,1
23179,0,2500,2500,2500,0,0,0,0,2794,1
14710,0,2500,2500,2500,3500,2,0,0,3149,1
20603,0,2500,2500,2500,115,5,0,0,3054,1
92097,2194,2500,2500,2500,20450,8,1850,3,2825,1
31520,0,2500,2500,2500,130,2,0,0,2858,1
17376,0,2500,2500,2500,4920,11,0,0,2265,1
24563,0,2500,2500,2500,5718,8,4218,5,1776,1
48224,0,2500,2500,2500,0,0,0,0,2888,1
13271,0,2500,2500,2500,0,0,0,0,1435,1
129919,719,2500,2500,2500,7150,5,650,2,3053,1
52693,0,2500,2500,2500,947,4,0,0,2374,1
36459,0,2500,2500,2500,7573,17,5473,15,2885,1
34862,0,2500,2500,2500,2725,5,0,0,3004,1
20391,0,2500,2500,2500,90,3,0,0,2884,1
178010,0,2500,2500,2500,5500,4,500,1,2777,1
264735,0,5000,2500,2500,6980,17,0,0,2894,1
45883,2611,2500,2500,2500,5647,11,0,0,1464,1
36978,0,2500,2500,2500,100,1,100,1,3033,1
449205,1121,2500,2500,2500,4750,9,3250,8,3071,1
45005,0,2500,2500,2500,0,0,0,0,2934,1
26513,0,2500,2500,2500,7670,14,0,0,2678,1
20417,0,2500,2500,2500,5000,1,0,0,3013,1
14394,0,2500,2500,2500,935,4,150,2,2754,1
103888,0,2500,2500,2500,4379,3,4379,3,2238,1
61191,0,5000,2500,2500,8502,17,0,0,2112,1
31668,2576,2500,2500,2500,1800,3,300,2,2271,1
34996,0,5000,2500,2500,6313,14,150,1,2909,1
23099,0,2500,2500,2500,300,3,300,3,2292,1
109133,0,17500,2500,2500,21378,16,0,0,2989,1
103586,0,2500,2500,2500,4000,7,3900,6,2726,1
76430,0,17500,2500,2500,13653,17,0,0,3018,1
18059,0,2500,2500,2500,0,0,0,0,2019,1
188759,0,2500,2500,2500,3082,3,0,0,2817,1
72768,0,2500,2500,2500,290,3,0,0,2762,1
23178,0,2500,2500,2500,0,0,0,0,2351,1
25676,0,2500,2500,2500,0,0,0,0,1597,1
206287,1761,5000,2500,2500,11294,20,150,1,2819,1
40255,0,2500,2500,2500,2975,13,750,2,2880,1
43255,0,2500,2500,2500,2691,3,750,1,2864,1
22414,0,2500,2500,2500,1094,3,0,0,2957,1
127199,0,2500,2500,2500,2563,14,0,0,2917,1
12176,0,2500,2500,2500,875,7,0,0,2268,1
142929,0,32500,2500,2500,40826,23,0,0,2803,1
82122,0,2500,2500,2500,700,3,700,3,3044,1
16136,0,2500,2500,2500,0,0,0,0,1177,1
128213,0,5000,2500,2500,7956,13,500,1,2522,1
92492,0,2500,2500,2500,11029,6,0,0,2839,1
85412,0,17500,2500,2500,25102,16,500,1,2816,1
46003,0,2500,2500,2500,1340,7,0,0,2698,1
95982,0,2500,2500,2500,3630,3,0,0,2623,1
20529,0,2500,2500,2500,0,0,0,0,2644,1
26101,0,2500,2500,2500,3900,15,3900,15,2222,1
35039,0,2500,2500,2500,174,1,0,0,2314,1
