,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,clust
1453,190208,0,32500,2500,2500,37122,38,1800,6,5091,1
1454,2625,0,2500,2500,2500,125,1,0,0,5087,2
1455,49438,0,32500,2500,2500,33912,14,0,0,5085,1
1456,24930,0,17500,2500,2500,13060,9,0,0,5084,2
1457,89835,0,5000,2500,2500,9058,11,0,0,5080,2
1458,46734,0,5000,2500,2500,10007,18,0,0,5080,2
1459,315273,0,2500,2500,2500,12584,9,4084,4,5079,2
1460,50,0,2500,2500,2500,50,1,50,1,5073,2
1461,97416,0,50000,2500,2500,63679,29,0,0,5093,1
1462,127768,0,50000,2500,2500,65264,21,250,1,5064,1
1463,139882,0,32500,2500,2500,47089,15,0,0,4859,1
1464,10740,0,2500,2500,2500,0,0,0,0,4926,2
1465,57330,0,2500,2500,2500,380,3,0,0,4986,2
1466,33560,0,2500,2500,2500,2600,14,0,0,4604,2
1467,53210,0,2500,2500,2500,11422,10,0,0,4993,2
1468,9795,0,2500,2500,2500,0,0,0,0,4960,2
1469,16984,0,5000,2500,2500,10334,15,0,0,4884,2
1470,46349,0,32500,2500,2500,33923,20,1100,2,4856,1
1471,118079,0,32500,2500,2500,43298,16,500,1,4867,1
1472,29632,0,2500,2500,2500,0,0,0,0,4898,2
1473,164307,0,17500,2500,2500,21704,14,0,0,4023,2
1474,13490,0,2500,2500,2500,0,0,0,0,4870,2
1475,36296,0,2500,2500,2500,5780,6,0,0,4600,2
1476,190429,6168,2500,2500,2500,27500,11,1500,3,4974,2
1477,120447,0,50000,2500,2500,53804,15,350,1,4840,1
1478,35094,0,2500,2500,2500,4000,11,0,0,4944,2
1479,208804,0,50000,2500,2500,56204,31,500,1,4429,1
1480,30662,0,2500,2500,2500,0,0,0,0,4996,2
1481,157452,0,32500,2500,2500,45312,18,0,0,4471,1
1482,24266,0,2500,2500,2500,2375,12,0,0,4111,2
1483,49991,0,32500,2500,2500,44146,27,2510,4,4803,1
1484,42275,925,2500,2500,2500,4100,6,1600,5,4712,2
1485,59162,0,2500,2500,2500,2520,7,0,0,4726,2
1486,109625,0,50000,2500,2500,63372,19,500,1,5056,1
1487,30486,0,2500,2500,2500,0,0,0,0,5051,2
1488,240904,2288,32500,2500,2500,63385,22,350,1,5045,1
1489,266776,0,2500,2500,2500,8370,30,6520,28,5042,2
1490,20818,0,2500,2500,2500,15214,4,0,0,5036,2
1491,106509,0,2500,2500,2500,1113,7,0,0,5036,2
1492,65982,0,2500,2500,2500,1750,4,750,3,5030,2
1493,9002,0,2500,2500,2500,1586,9,0,0,4933,2
1494,16088,0,17500,2500,2500,17872,15,0,0,4563,2
1495,10079,0,2500,2500,2500,569,8,0,0,4651,2
1496,48863,0,50000,2500,2500,71013,18,1050,3,4925,1
1497,137402,0,2500,2500,2500,950,6,200,3,4685,2
1498,71076,1000,2500,2500,2500,10000,1,0,0,4820,2
1499,20630,0,2500,2500,2500,2045,4,0,0,4643,2
1500,119180,1467,2500,2500,2500,9275,20,1300,6,4657,2
1501,54116,1846,17500,2500,2500,34997,14,0,0,4848,2
1502,36665,0,2500,2500,2500,1625,6,0,0,4747,2
1503,507371,0,32500,2500,2500,51765,18,450,1,4770,1
1504,48721,0,2500,2500,2500,18781,12,300,3,4672,2
1505,391222,0,17500,2500,2500,27471,20,1600,7,4905,2
1506,88668,0,5000,2500,2500,9889,15,100,1,4903,2
1507,46074,0,2500,2500,2500,2193,11,0,0,4419,2
1508,1923,0,2500,2500,2500,1170,2,0,0,4615,2
1509,46030,0,2500,2500,2500,4375,27,0,0,4566,2
1510,31236,0,2500,2500,2500,2250,13,0,0,4523,2
1511,18351,0,2500,2500,2500,0,0,0,0,4744,2
1512,4779,0,2500,2500,2500,600,2,0,0,4926,2
1513,124775,1704,2500,2500,2500,11564,8,700,2,4847,2
1514,66923,0,17500,2500,2500,17139,12,0,0,4875,2
1515,24008,0,2500,2500,2500,540,3,0,0,4901,2
1516,118415,2329,2500,2500,2500,4475,10,100,1,4545,2
1517,2793,0,2500,2500,2500,8000,3,0,0,4588,2
1518,70464,0,2500,2500,2500,4000,4,1000,2,4889,2
1519,71930,0,32500,2500,2500,32774,13,500,1,4300,1
1520,126484,0,2500,2500,2500,5942,13,3192,11,4758,2
1521,39503,0,17500,2500,2500,16671,18,2339,2,4884,2
1522,7291,0,2500,2500,2500,0,0,0,0,4104,0
1523,4838,0,17500,2500,2500,23592,16,500,1,5024,2
1524,73811,0,17500,2500,2500,25394,14,1000,2,5021,2
1525,156219,0,50000,2500,2500,55874,24,0,0,5015,1
1526,114376,0,32500,2500,2500,33949,15,0,0,5009,1
1527,23965,0,2500,5000,2500,7308,16,550,3,5003,2
1528,45766,0,2500,2500,2500,4550,11,1300,7,5002,2
1529,57857,1099,2500,2500,2500,62650,37,12400,29,4996,2
1530,19998,0,2500,2500,2500,4309,13,0,0,4995,2
1531,29506,0,2500,2500,2500,4826,16,500,2,4993,2
1532,6020,1505,2500,2500,2500,0,0,0,0,4986,2
1533,27989,0,17500,2500,2500,25369,16,2729,2,4981,2
1534,21933,0,32500,2500,2500,27166,15,550,1,4974,1
1535,58758,0,2500,2500,2500,6500,38,0,0,4974,2
1536,86069,0,32500,2500,2500,35282,21,0,0,4972,1
1537,8350,0,2500,2500,2500,2125,10,0,0,4967,2
1538,26862,0,17500,2500,2500,15510,15,0,0,4965,2
1539,133853,0,50000,2500,2500,68136,14,0,0,4960,1
1540,72623,0,2500,2500,2500,0,0,0,0,4957,2
1541,36887,0,2500,5000,2500,9048,11,0,0,4951,2
1542,49737,0,50000,2500,2500,60922,22,550,2,4946,1
1543,53869,0,2500,2500,2500,6750,26,0,0,4940,2
1544,5264,0,2500,2500,2500,0,0,0,0,4496,2
1545,132132,6920,17500,2500,2500,20443,18,1310,4,3916,2
1546,319241,0,50000,2500,2500,71867,36,0,0,4692,1
1547,333346,2139,32500,2500,2500,52013,31,4309,12,4469,1
1548,22459,0,2500,2500,2500,104,2,0,0,4215,2
1549,65021,0,5000,2500,2500,10369,12,0,0,3547,0
1550,44205,0,32500,2500,2500,28340,13,0,0,3676,1
1551,18433,0,2500,2500,2500,3174,9,0,0,3930,0
1552,6341,0,2500,2500,2500,3658,12,0,0,3706,0
1553,3641,0,2500,2500,2500,1164,3,0,0,3603,0
1554,39207,0,2500,2500,2500,965,3,0,0,3757,0
1555,63362,0,17500,2500,2500,16331,15,350,1,3544,0
1556,220267,0,2500,2500,2500,8500,4,0,0,4716,2
1557,329,0,17500,2500,2500,23492,14,0,0,4868,2
1558,22424,0,2500,2500,2500,648,2,0,0,3951,0
1559,36805,0,17500,2500,2500,13018,16,0,0,3799,0
1560,63437,0,5000,2500,2500,7160,15,0,0,4595,2
1561,8962,4481,2500,2500,2500,0,0,0,0,4198,2
1562,7922,0,2500,2500,2500,0,0,0,0,4491,2
1563,113731,0,2500,2500,2500,1700,5,700,4,4482,2
1564,12612,0,2500,2500,2500,0,0,0,0,4170,2
1565,45916,0,2500,2500,2500,675,6,500,2,2818,0
1566,51324,0,17500,2500,2500,20533,14,0,0,4408,2
1567,412,0,2500,2500,2500,13000,1,0,0,4761,2
1568,8103,0,2500,2500,2500,2750,15,0,0,4776,2
1569,91237,0,50000,2500,2500,78864,26,0,0,4321,1
1570,17388,0,2500,2500,2500,0,0,0,0,4232,2
1571,52046,0,2500,2500,2500,1058,8,683,7,3456,0
1572,50015,0,17500,2500,2500,20839,16,50,1,4497,2
1573,45340,0,17500,2500,2500,14063,16,500,1,4660,2
1574,200963,0,2500,2500,2500,6164,4,150,1,4782,2
1575,85884,0,5000,2500,2500,7742,9,0,0,4692,2
1576,4236,0,2500,2500,2500,3000,7,0,0,4148,2
1577,55843,0,2500,2500,2500,6000,3,0,0,4341,2
1578,43000,0,2500,2500,2500,1273,4,173,1,4646,2
1579,5573,0,2500,2500,2500,1958,17,0,0,3714,0
1580,2080,0,2500,2500,2500,0,0,0,0,4635,2
1581,43686,0,2500,2500,2500,4039,12,0,0,4328,2
1582,11001,0,2500,2500,2500,255,5,0,0,4315,2
1583,10146,0,17500,2500,2500,26633,12,0,0,4509,2
1584,35062,0,17500,2500,2500,16237,26,0,0,4152,2
1585,11866,0,5000,2500,2500,6139,9,0,0,4667,2
1586,41048,0,2500,2500,2500,1195,3,0,0,4856,2
1587,25004,0,2500,2500,2500,1113,3,0,0,4860,2
1588,194074,1448,2500,2500,2500,12500,6,0,0,4701,2
1589,65952,0,32500,2500,2500,34770,14,0,0,4827,1
1590,265532,0,2500,2500,2500,4652,13,0,0,4849,2
1591,61286,0,2500,2500,2500,1500,5,0,0,4755,2
1592,118177,0,17500,2500,2500,20910,18,402,1,4811,2
1593,183370,0,2500,2500,2500,30988,14,12988,9,4848,2
1594,98608,0,2500,2500,2500,969,12,0,0,4663,2
1595,22529,0,2500,2500,2500,5115,20,3400,16,4865,2
1596,2502,0,2500,2500,2500,15500,4,500,1,4761,2
1597,123430,0,32500,2500,2500,49987,17,0,0,4798,1
1598,36219,0,2500,2500,2500,4044,10,0,0,4595,2
1599,61405,250,5000,2500,2500,32316,20,1350,8,4828,2
1600,3789,0,2500,2500,2500,181,3,0,0,4756,2
1601,16065,0,2500,2500,2500,0,0,0,0,4456,2
1602,404142,0,50000,2500,2500,75509,13,0,0,4784,1
1603,28733,0,2500,2500,2500,0,0,0,0,4650,2
1604,26965,0,5000,2500,2500,7346,13,0,0,4653,2
1605,278437,0,32500,2500,2500,50888,26,0,0,4744,1
1606,5074,0,2500,2500,2500,500,1,0,0,4730,2
1607,43338,0,2500,2500,2500,1000,4,1000,4,4275,2
1608,23551,0,2500,2500,2500,2375,12,0,0,4663,2
1609,32015,0,2500,2500,2500,6000,6,0,0,4574,2
1610,65435,0,2500,2500,2500,1000,2,500,1,4786,2
1611,39079,0,2500,2500,2500,3070,5,0,0,4750,2
1612,108616,0,32500,2500,2500,36476,13,0,0,4644,1
1613,80154,0,32500,2500,2500,47270,14,0,0,4352,1
1614,25563,0,2500,2500,2500,303,8,0,0,3511,0
1615,18007,0,32500,2500,2500,33237,15,0,0,4665,1
1616,51752,0,17500,2500,2500,25962,20,0,0,4631,2
1617,21540,0,2500,2500,2500,1188,9,0,0,4791,2
1618,233057,0,50000,2500,2500,102840,11,0,0,4791,1
1619,196079,0,50000,2500,2500,56890,21,0,0,4791,1
1620,276607,0,2500,2500,2500,11430,14,6430,11,4791,2
1621,20681,0,2500,2500,2500,0,0,0,0,4939,2
1622,155278,0,32500,2500,2500,27200,16,0,0,4926,1
1623,194949,0,2500,2500,2500,10121,13,4621,10,4930,2
1624,307260,783,32500,2500,2500,40533,24,250,1,4791,1
1625,105588,0,5000,2500,2500,22973,3,0,0,4805,2
1626,41366,0,17500,2500,2500,27148,15,0,0,4806,2
1627,59445,0,2500,2500,2500,5500,21,500,2,4843,2
1628,130920,2643,32500,2500,2500,30299,20,1100,6,4793,1
1629,49777,2360,17500,2500,2500,12241,12,0,0,4777,2
1630,58778,0,32500,2500,2500,28325,13,0,0,4919,1
1631,38224,0,2500,2500,2500,2587,10,0,0,4824,2
1632,93700,0,50000,2500,2500,58745,14,0,0,4827,1
1633,533120,0,50000,2500,2500,120983,18,0,0,4827,1
1634,34941,0,17500,2500,2500,23718,16,0,0,4755,2
1635,115197,0,17500,2500,2500,17638,24,0,0,4820,2
1636,31230,0,2500,2500,2500,815,5,815,5,4931,2
1637,98604,0,17500,2500,2500,17490,15,0,0,4919,2
1638,385195,0,2500,2500,2500,0,0,0,0,4903,2
1639,136104,0,32500,2500,2500,68988,51,2069,8,4916,1
1640,23984,0,2500,2500,2500,2737,14,0,0,4905,2
1641,169947,0,32500,2500,2500,48140,21,0,0,4895,1
1642,71264,0,50000,2500,2500,94161,17,1000,2,4903,1
1643,71610,0,17500,2500,2500,20918,14,0,0,4895,2
1644,151152,0,5000,2500,2500,13635,21,1100,1,4895,2
1645,164178,2364,32500,2500,2500,35314,23,1100,3,4883,1
1646,18601,0,2500,2500,2500,100,1,0,0,4888,2
1647,49331,0,17500,2500,2500,23572,12,100,1,4888,2
1648,43326,0,2500,2500,2500,4164,12,0,0,4881,2
1649,12112,0,2500,2500,2500,0,0,0,0,4882,2
1650,98343,0,32500,2500,2500,31961,16,0,0,4971,1
1651,83006,0,32500,2500,2500,45167,13,0,0,4906,1
1652,110980,0,2500,2500,2500,12900,8,950,4,4853,2
1653,78032,0,17500,2500,2500,24046,23,0,0,4862,2
1654,176262,0,17500,2500,2500,12678,8,150,1,4862,2
1655,239576,0,17500,2500,2500,13301,12,0,0,4849,2
1656,642756,0,32500,2500,2500,37889,15,1000,2,4841,1
1657,41370,0,50000,2500,2500,51335,9,0,0,4842,1
1658,92905,0,2500,2500,2500,1766,10,0,0,4827,2
1659,7430,0,2500,2500,2500,10500,5,0,0,4791,2
1660,68390,0,2500,2500,2500,3450,3,950,2,4754,2
1661,18366,0,2500,2500,2500,1100,3,1100,3,4783,2
1662,197673,0,32500,2500,2500,48932,15,0,0,4775,1
1663,11789,0,32500,2500,2500,28756,20,900,2,4775,1
1664,213539,0,2500,2500,2500,2750,15,0,0,4751,2
1665,13310,0,2500,2500,2500,0,0,0,0,4755,2
1666,207395,0,32500,2500,2500,55903,17,500,1,4761,1
1667,25688,2396,2500,2500,2500,3103,10,0,0,4754,2
1668,259582,0,2500,2500,2500,3833,21,1762,9,4638,2
1669,288379,0,2500,2500,2500,15942,8,1442,5,4741,2
1670,3580,0,2500,2500,2500,130,3,0,0,4730,2
1671,84305,0,50000,2500,2500,78931,15,0,0,4734,1
1672,4780,0,2500,2500,2500,0,0,0,0,4733,2
1673,88192,0,32500,2500,2500,47848,22,500,1,4784,1
1674,105665,0,32500,2500,2500,31226,13,0,0,4727,1
1675,24756,0,2500,2500,2500,7720,26,500,2,4723,2
1676,51304,1362,2500,2500,2500,11611,40,10075,36,4708,2
1677,12404,0,2500,2500,2500,1950,7,1200,4,4701,2
1678,80988,0,2500,2500,2500,4413,5,0,0,4707,2
1679,5617,0,2500,2500,2500,4400,4,400,1,4706,2
1680,68023,0,50000,2500,2500,119512,33,500,1,4702,1
1681,108100,0,32500,2500,2500,45113,17,1000,2,4699,1
1682,17470,0,2500,2500,2500,4100,9,2500,5,4691,2
1683,138332,0,50000,2500,2500,67836,17,0,0,4692,1
1684,4087,0,2500,2500,2500,500,4,0,0,4684,2
1685,40264,0,2500,2500,2500,19137,13,0,0,4684,2
1686,13290,0,2500,2500,2500,3175,5,0,0,4679,2
1687,130761,0,32500,2500,2500,52423,15,0,0,4674,1
1688,14371,0,32500,2500,2500,28723,13,0,0,4671,1
1689,25322,0,17500,2500,2500,23821,16,0,0,4673,2
1690,55356,0,17500,2500,2500,23871,15,0,0,4660,2
1691,134501,0,50000,2500,2500,59855,32,1193,2,4663,1
1692,63311,0,32500,2500,2500,29318,11,0,0,4667,1
1693,90307,0,2500,2500,2500,3150,3,650,2,4664,2
1694,2198,0,2500,2500,2500,16070,12,0,0,4658,2
1695,43749,5583,2500,2500,2500,9557,5,0,0,4664,2
1696,7730,0,2500,2500,2500,375,3,0,0,4659,2
1697,16171,0,2500,2500,2500,2875,16,0,0,4656,2
1698,192108,1000,2500,2500,2500,10200,3,200,2,4656,2
1699,35895,0,17500,2500,2500,15720,11,0,0,4649,2
1700,46578,0,5000,2500,2500,8322,12,0,0,4645,2
1701,54309,0,2500,2500,2500,6772,7,250,1,4698,2
1702,45613,0,32500,2500,2500,29117,16,350,1,4625,1
1703,297127,0,17500,2500,2500,27415,16,0,0,4631,2
1704,93148,0,5000,2500,2500,7776,18,0,0,4631,2
1705,27905,0,2500,2500,2500,3794,11,0,0,4628,2
1706,139983,0,17500,2500,2500,17289,24,100,2,4629,2
1707,188703,0,50000,2500,2500,62973,53,500,1,4625,1
1708,19479,0,2500,2500,2500,2250,4,0,0,4625,2
1709,63635,0,2500,2500,2500,5175,31,50,1,4622,2
1710,77203,0,50000,2500,2500,66817,16,0,0,4646,1
1711,19020,0,2500,2500,2500,330,3,0,0,4614,2
1712,61172,0,5000,2500,2500,6875,10,0,0,4609,2
1713,7342,0,2500,2500,2500,0,0,0,0,4604,2
1714,62076,0,5000,2500,2500,11221,15,1050,2,4603,2
1715,13046,0,2500,2500,2500,0,0,0,0,4597,2
1716,11527,0,17500,2500,2500,16874,27,3880,6,4583,2
1717,77814,0,32500,2500,2500,43914,17,0,0,4587,1
1718,75303,0,50000,2500,2500,74990,15,0,0,4598,1
1719,7545,0,2500,2500,2500,616,6,0,0,4587,2
1720,26972,0,2500,2500,2500,0,0,0,0,4587,2
1721,184805,0,32500,2500,2500,52755,22,0,0,4726,1
1722,93971,0,50000,2500,2500,62023,22,450,3,4580,1
1723,66328,0,32500,2500,2500,40522,14,0,0,4575,1
1724,51745,0,32500,2500,2500,41377,14,0,0,4606,1
1725,64341,0,50000,2500,2500,63621,13,0,0,4568,1
1726,49708,0,2500,2500,2500,0,0,0,0,4560,2
1727,46926,0,32500,2500,2500,27889,15,0,0,4554,1
1728,199418,1000,17500,2500,2500,25590,39,3199,9,4548,2
1729,9126,0,2500,2500,2500,1202,13,350,1,4554,2
1730,95109,0,32500,2500,2500,26149,8,0,0,4593,1
1731,65706,0,17500,2500,2500,21958,17,0,0,4534,2
1732,9862,0,2500,2500,2500,31280,15,0,0,4545,2
1733,253349,0,50000,2500,2500,68947,18,1000,2,4545,1
1734,25541,0,2500,2500,2500,660,3,0,0,4520,2
1735,5580,0,2500,2500,2500,60,2,0,0,4533,2
1736,37514,0,32500,2500,2500,35874,31,500,1,4537,1
1737,67083,0,2500,2500,2500,4600,4,500,1,4532,2
1738,92646,0,32500,2500,2500,27177,16,0,0,4523,1
1739,21110,0,2500,2500,2500,3402,12,0,0,4516,2
1740,102570,0,50000,2500,2500,70503,20,0,0,4524,1
1741,15876,0,2500,2500,2500,0,0,0,0,4512,2
1742,8957,0,2500,2500,2500,0,0,0,0,4509,2
1743,5375,0,2500,2500,2500,2000,9,0,0,4509,2
1744,109114,0,32500,2500,2500,31956,27,0,0,4512,1
1745,23432,0,2500,2500,2500,1162,10,0,0,4510,2
1746,111384,0,32500,2500,2500,26669,14,0,0,4505,1
1747,69880,0,2500,2500,2500,4635,5,0,0,4552,2
1748,11289,0,2500,2500,2500,1500,5,0,0,4492,2
1749,119676,500,2500,2500,2500,550,4,550,4,4485,2
1750,21847,0,2500,2500,2500,929,4,903,3,4491,2
1751,40808,0,32500,2500,2500,38612,27,400,2,4490,1
1752,47509,0,2500,2500,2500,21210,10,1000,2,4490,2
1753,20248,0,17500,2500,2500,18507,37,1700,5,4488,2
1754,3441,0,2500,2500,2500,1643,6,0,0,4484,2
1755,35216,0,2500,2500,2500,9959,14,0,0,4481,2
1756,63036,0,5000,2500,2500,9006,14,0,0,4475,2
1757,20844,0,2500,2500,2500,20844,10,0,0,4474,2
1758,42420,0,2500,2500,2500,1000,1,0,0,4461,2
1759,36254,0,2500,2500,2500,7232,7,0,0,4453,2
1760,22412,0,17500,2500,2500,11654,12,0,0,4460,2
1761,11512,0,2500,2500,2500,3667,14,0,0,4460,2
1762,1703,0,2500,2500,2500,1230,4,0,0,4390,2
1763,51471,0,17500,2500,2500,15505,32,412,1,4450,2
1764,70518,0,2500,2500,2500,2000,3,1000,2,4450,2
1765,431824,0,17500,2500,2500,30480,16,500,1,4443,2
1766,25577,0,32500,2500,2500,33420,18,0,0,4432,1
1767,17111,0,17500,2500,2500,13577,10,0,0,4434,2
1768,99336,0,17500,2500,2500,14195,14,500,1,4453,2
1769,67612,0,2500,2500,2500,0,0,0,0,4442,2
1770,38918,0,2500,2500,2500,6505,29,618,2,4442,2
1771,72812,0,17500,2500,2500,16930,17,50,1,4442,2
1772,134937,0,2500,2500,2500,500,1,0,0,4427,2
1773,121688,0,32500,2500,2500,31631,15,0,0,4420,1
1774,162410,0,17500,2500,2500,20203,17,0,0,4420,2
1775,59821,500,2500,2500,2500,4200,4,200,2,4419,2
1776,96053,0,2500,2500,2500,2200,6,2200,6,4391,2
1777,171946,0,17500,2500,2500,19198,28,0,0,4397,2
1778,15737,0,2500,2500,2500,220,3,0,0,4404,2
1779,77814,0,17500,2500,2500,14786,11,0,0,4394,2
1780,53768,0,2500,2500,2500,4798,16,450,1,4387,2
1781,245731,0,32500,2500,2500,34322,35,0,0,4385,1
1782,87366,0,17500,2500,2500,18012,16,0,0,4380,2
1783,56461,0,32500,2500,2500,40190,14,0,0,4359,1
1784,46855,0,5000,2500,2500,8845,17,0,0,4379,2
1785,53027,0,2500,2500,2500,0,0,0,0,4585,2
1786,96610,0,50000,2500,2500,66298,22,0,0,4362,1
1787,61450,0,5000,2500,2500,7927,10,0,0,4383,2
1788,18538,0,2500,2500,2500,2200,3,0,0,4344,2
1789,28319,0,17500,2500,2500,18449,13,0,0,4392,2
1790,107360,0,17500,2500,2500,15641,15,0,0,4423,2
1791,32510,0,2500,17500,2500,14568,13,0,0,4341,2
1792,9753,0,2500,2500,2500,1235,3,0,0,4343,2
1793,13033,0,2500,2500,2500,1625,6,0,0,4334,2
1794,17609,0,2500,2500,2500,803,5,803,5,4317,2
1795,104052,0,5000,2500,2500,6016,12,0,0,4331,2
1796,13878,0,2500,2500,2500,0,0,0,0,4317,2
1797,7254,0,2500,2500,2500,0,0,0,0,4323,2
1798,12560,0,2500,2500,2500,1282,6,1282,6,4324,2
1799,94938,0,17500,2500,2500,12999,21,0,0,4310,2
1800,86143,0,17500,2500,2500,29652,11,500,1,4317,2
1801,138512,0,32500,2500,2500,30130,15,50,1,4313,1
1802,66875,0,2500,2500,2500,3206,17,0,0,4308,2
1803,96026,0,17500,2500,2500,25670,19,0,0,4310,2
1804,31572,0,2500,2500,2500,0,0,0,0,4299,2
1805,11834,0,2500,2500,2500,0,0,0,0,4306,2
1806,23552,0,32500,2500,2500,36165,11,0,0,4300,1
1807,66052,0,2500,2500,2500,8380,8,0,0,4301,2
1808,55639,0,2500,2500,2500,2750,15,0,0,4299,2
1809,68226,0,2500,2500,2500,3147,8,200,2,4299,2
1810,37953,0,50000,2500,2500,62571,28,0,0,4282,1
1811,17810,0,2500,2500,2500,1375,4,0,0,4294,2
1812,21915,0,2500,2500,2500,7000,33,0,0,4289,2
1813,32563,0,2500,2500,2500,4200,3,200,1,4282,2
1814,49479,0,2500,2500,2500,5500,24,100,1,4282,2
1815,23854,0,17500,2500,2500,22498,18,250,3,4274,2
1816,60049,0,2500,2500,2500,0,0,0,0,4278,2
1817,75112,0,32500,2500,2500,35532,14,500,1,4271,1
1818,19787,0,2500,2500,2500,2016,9,500,1,4258,2
1819,30664,0,17500,2500,2500,21242,22,700,5,4268,2
1820,91716,0,2500,2500,2500,6978,12,0,0,4267,2
1821,219174,0,2500,2500,2500,4500,5,2000,4,4265,2
1822,16495,0,2500,2500,2500,18779,11,0,0,4261,2
1823,25963,0,5000,2500,2500,8183,25,0,0,4244,2
1824,1701,0,2500,2500,2500,10,1,0,0,4260,2
1825,73852,0,2500,2500,2500,0,0,0,0,4252,2
1826,12791,0,2500,2500,2500,0,0,0,0,4246,2
1827,39020,0,2500,2500,2500,1295,4,0,0,4246,2
1828,1076,0,17500,2500,2500,11379,8,0,0,4233,2
1829,34443,1440,2500,2500,2500,2125,10,0,0,4233,2
1830,4735,0,2500,2500,2500,275,2,0,0,4257,2
1831,41279,967,2500,2500,2500,3664,4,3164,3,4233,2
1832,4708,0,2500,2500,2500,1000,1,0,0,4232,2
1833,63090,0,2500,2500,2500,12059,20,350,3,4231,2
1834,156544,0,32500,2500,2500,46593,13,0,0,4225,1
1835,12239,0,2500,2500,2500,2912,5,0,0,4226,2
1836,101464,0,17500,2500,2500,14610,13,0,0,4223,2
1837,55147,0,32500,2500,2500,29219,13,0,0,4225,1
1838,59424,0,32500,2500,2500,36600,23,1000,3,4211,1
1839,52084,0,2500,2500,2500,4836,7,0,0,4222,2
1840,368535,0,50000,2500,2500,146201,21,2600,6,4210,1
1841,116288,0,50000,2500,2500,65073,18,0,0,4209,1
1842,114508,0,32500,2500,2500,29960,22,1250,8,4226,1
1843,456509,0,2500,2500,2500,500,1,500,1,4201,2
1844,19634,0,2500,2500,2500,0,0,0,0,4198,2
1845,56258,0,32500,2500,2500,38591,23,500,1,4197,1
1846,102373,0,32500,2500,2500,67212,33,6600,14,4190,1
1847,20426,0,2500,2500,2500,3993,7,3493,6,4194,2
1848,13034,0,50000,2500,2500,60000,6,0,0,4169,1
1849,22455,0,32500,2500,2500,38814,17,0,0,4175,1
1850,11604,0,2500,2500,2500,95,2,0,0,4177,2
1851,72510,0,32500,2500,2500,31469,12,0,0,4169,1
1852,33383,0,2500,2500,2500,0,0,0,0,4163,2
1853,181200,0,2500,2500,2500,7514,21,0,0,4159,2
1854,17500,0,2500,2500,2500,17500,2,0,0,4167,2
1855,22751,0,2500,2500,2500,4500,9,4500,9,4166,2
1856,12465,0,2500,2500,2500,380,3,0,0,4162,2
1857,6316,0,2500,2500,2500,0,0,0,0,4149,2
1858,66860,0,17500,2500,2500,12667,20,980,5,4155,2
1859,975,0,2500,2500,2500,350,3,0,0,4519,2
1860,197973,0,50000,2500,2500,72345,14,1029,2,4155,1
1861,50909,0,17500,2500,2500,14830,18,0,0,4135,2
1862,79500,0,17500,2500,2500,21489,15,0,0,4146,2
1863,15875,0,17500,2500,2500,24918,12,0,0,4141,2
1864,159109,0,32500,2500,2500,19554,24,1557,6,4138,1
1865,12906,0,2500,2500,2500,0,0,0,0,4124,2
1866,14155,0,2500,2500,2500,3250,19,0,0,4134,2
1867,576,0,17500,2500,2500,12082,14,0,0,4128,2
1868,48896,0,2500,2500,2500,4081,12,3397,10,4139,2
1869,27669,0,2500,2500,2500,3375,20,0,0,4127,2
1870,21708,0,17500,2500,2500,12811,13,0,0,4100,2
1871,10643,0,32500,2500,2500,40585,14,850,2,4107,1
1872,264685,0,50000,2500,2500,57505,16,0,0,4112,1
1873,35433,0,2500,2500,2500,1600,3,0,0,4113,2
1874,162369,0,32500,2500,2500,41359,15,500,1,4113,1
1875,6206,0,2500,2500,2500,375,3,0,0,4107,0
1876,226941,1000,32500,2500,2500,44771,17,0,0,4099,1
1877,94544,0,50000,2500,2500,111827,8,350,1,4105,1
1878,128302,0,50000,2500,32500,132263,32,400,2,4103,1
1879,3664,0,2500,2500,2500,0,0,0,0,4089,0
1880,56017,0,2500,2500,2500,3905,6,1668,1,4086,2
1881,40835,0,32500,2500,2500,50602,39,2250,10,4090,1
1882,24496,0,2500,2500,2500,4000,3,500,1,4086,0
1883,36033,0,17500,2500,2500,36033,13,0,0,4079,2
1884,12766,0,2500,2500,2500,1900,4,400,2,4072,0
1885,147596,0,2500,2500,2500,19175,19,16675,18,4076,2
1886,16489,0,2500,2500,2500,4851,27,0,0,4064,2
1887,84516,0,17500,2500,2500,22713,15,0,0,4063,2
1888,74147,0,5000,2500,2500,8315,16,50,1,4064,2
1889,24887,0,2500,2500,2500,0,0,0,0,4047,0
1890,56954,0,17500,2500,2500,29409,32,0,0,4051,2
1891,8647,0,2500,2500,2500,0,0,0,0,4036,0
1892,37114,0,2500,2500,2500,21623,12,0,0,4040,0
1893,50715,0,32500,2500,2500,39211,13,0,0,4051,1
1894,149305,0,32500,2500,2500,49893,19,0,0,4030,1
1895,225665,0,2500,2500,2500,4288,15,500,1,4048,2
1896,20534,0,2500,2500,2500,589,7,0,0,4021,0
1897,3962,0,2500,2500,2500,292,8,0,0,4027,0
1898,5112,0,2500,2500,2500,0,0,0,0,4020,0
1899,67358,0,50000,2500,2500,67027,34,500,1,4379,1
1900,11925,0,2500,2500,2500,400,4,400,4,4015,0
1901,30300,0,2500,2500,2500,2160,7,0,0,4002,0
